circle airfoil datasheet
File automatically generated by WISDEM @ NREL
  1    Number of airfoil tables in this file
  0.0   Table ID parameter
  0.0000   Stall angle (deg)
  0.0   No longer used, enter zero
  0.0   No longer used, enter zero
  0.0   No longer used, enter zero
  0.0000   Zero Cn angle of attack
  0.6000   Cn slope for zero lift (dimensionless)
  0.5977   Cn extrapolated to value at positive stall angle of attack
  0.5977   Cn at stall value for negative angle of attack
  0.0000   Angle of attack for minimum CD (deg)
  0.6000   Minimum CD value
-1.2000e+01   0.0000e+00   6.0000e-01   0.0000e+00
-1.1500e+01   0.0000e+00   6.0000e-01   0.0000e+00
-1.1000e+01   0.0000e+00   6.0000e-01   0.0000e+00
-1.0500e+01   0.0000e+00   6.0000e-01   0.0000e+00
-1.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
-9.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-9.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-8.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-8.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-7.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-7.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-6.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-6.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-5.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-5.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-4.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-4.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-3.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-3.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-2.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-2.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-1.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-1.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
-5.0000e-01   0.0000e+00   6.0000e-01   0.0000e+00
 0.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 5.0000e-01   0.0000e+00   6.0000e-01   0.0000e+00
 1.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 1.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 2.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 2.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 3.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 3.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 4.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 4.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 5.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 5.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 6.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 6.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 7.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 7.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 8.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 8.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 9.0000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 9.5000e+00   0.0000e+00   6.0000e-01   0.0000e+00
 1.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.0500e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.1000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.1500e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.2000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.2500e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.3000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.3500e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.4000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.6000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.7000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.8000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.9000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 2.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 2.2000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 2.4000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 2.6000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 2.8000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 3.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 3.2000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 3.4000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 3.6000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 3.8000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 4.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 4.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 5.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 5.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 6.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 6.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 7.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 7.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 8.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 8.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 9.0000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 9.5000e+01   0.0000e+00   6.0000e-01   0.0000e+00
 1.0000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.0500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.1000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.1500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.2000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.2500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.3000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.3500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.4000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.4500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.5000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.5500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.6000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.6500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.7000e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.7500e+02   0.0000e+00   6.0000e-01   0.0000e+00
 1.8000e+02   0.0000e+00   6.0000e-01   0.0000e+00
